id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
13,-0.02157768990520893,-0.0647926095736313,-0.05801886506312879,-0.10197118819049313,0.10315549542790668,0.10627456699033652,-0.053161934784453725,-0.08462297291321269,0.021542781735060072,-0.011232646880013668,0.0
14,0.026510755507609784,0.05538315541493014,-0.02418819729623815,-0.019741551446356278,0.1484676785189977,0.04731805455218205,0.03385576550524411,-0.12309756319503237,-0.0037588606226361464,-0.11222877325271217,0.0
15,-0.010253760954723336,-0.005270402417339099,-0.0388308898377895,-0.11571882714857706,0.11382863134181558,0.09122559474781156,-0.027529398891671848,-0.016225103838503577,0.011305107442939727,0.0279361769118203,0.0
16,-0.0784130410897339,-0.035960761561594785,-0.014790491843759173,-0.05057827442495337,0.09114675824747852,0.14342683700234032,0.00047321864023282836,-0.007180981199186412,0.04350042934004029,-0.04026887086781778,0.0
17,0.011399663040714514,0.09392657256501197,-0.005287995779218781,-0.04243334328457091,0.17344351972192865,0.014458803766609473,0.0019762403962250495,-0.09718736819869847,-0.026682918831510725,-0.07560322422670104,0.0
18,-0.01102469137045913,0.02100327882808275,-0.037275194619567346,-0.05051125694263297,0.1086423537264972,0.0841454645484471,-0.011488809536676853,-0.060917040895169174,-0.005656865739729256,-0.008364244425902143,0.0
19,0.008794270438097773,0.05685663864992205,-0.022917476140095722,-0.04155806278965126,0.15413117640252624,0.0650564307147371,-0.02462050303424587,-0.08623517563655264,-0.025753931845316578,-0.07420179845454793,0.0
20,0.009566719083465621,0.06102871167026778,-0.01500351917428842,-0.04655516390282944,0.14601932762048922,0.046161588129075365,-0.007570933289349255,-0.07008216515097283,-0.012774999932235648,-0.06656193632428996,0.0
21,-0.03266432867077537,0.028464646036466718,-0.02514235269768835,-0.060915959110454845,0.11221117343824438,0.10169639259296726,-0.045646099088565054,-0.03600340982455342,-0.019076015936477324,-0.018062397563472336,0.0
22,0.039619172101048525,0.053483242141465305,-0.027785566697855466,-0.05477266520717865,0.1324265923768345,0.07988689571522302,-0.006984612278545788,-0.11660361371243795,-0.02044140637524939,-0.1295340855916341,0.0
23,0.003901397960411536,-0.015309420011534885,-0.02505024541499773,-0.09395388424446857,0.10389288618053134,0.13504004447462944,-0.040437432169612195,-0.04554802363083975,-0.027818642040664282,-0.04356222312167488,0.0
24,-0.005838588441776587,-0.011639838203530203,-0.046783009144611296,-0.06557887427705746,0.11301168765652271,0.07652529458109131,-0.011931980582379223,-0.07865719126408642,0.004815714971281271,-0.032848530029134945,0.0
25,0.01581644121249049,0.04222900806109772,-0.03898985264520464,-0.03568220689632724,0.13702602613136755,0.041982573039781354,0.01761431915854866,-0.10337482186868885,-0.01143484325420305,-0.030915517757598363,0.0
26,0.009200465648426014,0.06316389016879415,-0.010163231942694162,-0.03815891078415607,0.17402327527717043,0.05793375519750802,0.018003534458948353,-0.0951072981053267,-0.007290855011093493,-0.1155551150079491,0.0
27,-0.002915157372346864,0.059683769887599804,0.018027466760264732,-0.028200814010909733,0.15337556723553017,0.03766586721385232,-0.018478788874255348,-0.03608737057686831,0.005813332208885978,-0.04516788101467775,0.0
28,-0.009074443607943294,0.02366227706806967,-0.04265008661786851,-0.03889833837911283,0.12222778988871141,0.05945847365182999,-0.008938082770328037,-0.06790205111610703,-0.005464085404128127,-0.03694850328383836,0.0
29,0.0066027592724783955,0.06629454763728475,-0.03986606276799541,-0.06367093749821749,0.11987934587914653,0.0902906269866664,0.004370418741140796,-0.08275879984609039,-0.032983161343829975,-0.036676896692003205,0.0
30,0.0066377260553618445,0.04002517752815038,-0.0560586260800282,-0.1300325371437417,0.12461332695815583,0.04281441505861886,0.004914485784207374,-0.11259800658545231,0.006291998854380679,-0.03799787940204561,0.0
31,0.01070307220186596,0.05808746900112978,0.012165565650052518,-0.030921201183956467,0.11826874424616318,0.0936131629667399,0.055033915463446395,-0.07137138177071223,-0.017552465589033613,-0.14147980870484717,0.0
32,-0.03120712210091019,0.04232158021864678,-0.017738208492978587,-0.04131208786873335,0.12228965089835843,0.1137269289561744,0.004385346632211581,-0.04765293605779426,0.0019318085898636678,-0.054023908827146264,0.0
33,0.025025894266788928,0.0634419895582085,-0.01944217229004012,-0.04507288660435149,0.12090980049429667,0.058852051920652744,0.02201321517996904,-0.07482058065655975,-0.004007031251446424,-0.09121718064143126,0.0
34,-0.039870099345783026,-0.02048161538444798,-0.03603028047390663,-0.07071688371447221,0.09843234233902132,0.06860070464185396,-0.035310064474618805,-0.02326626944056691,0.021714841855745445,-0.00886277214740403,0.0
35,0.008992324716960773,0.06437498357099218,-0.013246689944599684,-0.0492462350519371,0.14745055728365117,0.09892052190067867,-0.016204146936965678,-0.04598749205828286,-0.0360840417835742,-0.013469023512413678,0.0
36,-0.007090955375093947,0.051643803098198514,-0.01158909342927433,-0.03157541149903409,0.15148599177052308,0.05151517219201196,-0.0023957294207597756,-0.032541309839871246,-0.02784963083294038,-0.038295511642228004,0.0
37,-0.014883327029880579,-0.01950103294774014,-0.04272830688648472,-0.05586839808061221,0.08467884550054355,0.06391534238801877,0.01307340501818436,0.010348672377917279,0.001798987231565418,0.019449796316153106,0.0
38,0.015428636734854286,-0.05760415280106622,-0.052900069174323966,-0.04885052823999398,0.09368911023664905,0.11257583927363157,0.013137234363095789,-0.040998798067038746,0.04196202733330953,-0.05944439407411806,0.0
39,-0.01730052133119016,-0.016072101704776288,-0.03266026409921434,-0.08714600811345559,0.09216415376091996,0.09064442342690503,-0.016827054107323585,-0.04397927200823853,0.0023536944677206603,-0.009145888624797491,0.0
40,-0.009697931769647096,0.06615039310826544,-0.033781898502064374,-0.08650564573697027,0.1677271012837688,0.02926575289549012,-0.028652683051564452,-0.11133767677503718,-0.013541558757424355,-0.06701454271872838,0.0
41,0.0032595495817561945,0.0001666301116347313,-0.03302328804042191,-0.09905564037772517,0.09147088465591273,0.08116830989407997,-0.016662648672548436,-0.028517006331433854,-0.006082149675736825,0.0048404158915703495,0.0
42,0.031760937944789853,0.0556971743629363,0.02038836614136878,0.017069110032599907,0.1547122279114678,0.016698801502475123,0.02428111809881796,-0.09999553527143833,0.031590650455511515,-0.167973042615095,0.0
43,-0.010956257679302101,0.006562000267643379,-0.035270904951543045,-0.0295528217908764,0.13001236314802547,0.06471032458101186,0.06403954974546551,-0.09036435759060274,0.02427965068843626,-0.07708452462014174,0.0
44,-0.05602407847717405,-0.032958268473856155,0.015853604609612375,-0.09124274007743224,0.13279895901679992,0.04950202486757189,-0.02532165122317383,-0.001776053868001327,0.017556256086565556,-0.0475381670857314,0.0
45,0.028533090597193222,-0.051360669640416745,-0.09131630509364186,-0.08956842590487213,0.0762362969253445,0.07818055328607443,-0.0029471194139887302,-0.10145051736617461,0.03838309043112531,-0.018596976369735785,0.0
46,-0.01742858141049987,0.050835331926336054,-0.019798406143291074,-0.0477476291363242,0.1100289631253261,0.09761935104711408,0.0032658602828617954,-0.02275154135251021,-0.03587109612751386,-0.0006066414755654567,0.0
47,0.011268812903753398,-0.0038486306068741464,-0.027887980233186463,-0.04544029069956829,0.12612718137714898,0.07374547009936633,0.008558202603649768,-0.040366880336395385,0.018191864167227213,-0.061965745639154746,0.0
48,-0.01465219188442764,-0.05671665021994461,0.003524253701066805,-0.11612552182567823,0.15180074270271385,0.035105704326674134,-0.06104000168205756,-0.06446577227971931,0.030687500663285995,-0.0589362882827926,0.0
49,-0.0754609099337055,-0.1375335878304516,-0.04375132169419278,-0.17952212245048332,0.05338857287036565,0.1086242864888239,0.02627884877923255,0.10156374035189704,0.0816440957908829,0.022421492452849634,0.0
50,0.02093267742837843,-0.024161891865046463,-0.05344964465930139,-0.10742755301379636,0.07853915854931286,0.12163827031506352,0.03058017931291706,-0.1678499283479552,-0.0015989042155138433,-0.10601269000860518,0.0
51,0.021981908553620665,0.04112693623117194,-0.04556677960677118,-0.0853001629314726,0.15015230441420543,0.0377976677867459,0.014060817488448599,-0.09878301326321756,0.0008649333471023455,-0.05188650326241126,0.0
52,-0.006364129728625541,0.0182642979190576,-0.005646364713486817,-0.01704141678206937,0.14112236343517706,0.03609831976347494,0.021232165986794508,-0.03917100377397479,0.028482026444723856,-0.09865005311326354,0.0
53,-0.06217916959791746,0.007763528471450243,-0.044558201696802406,-0.06802287027830074,0.06898613272785721,0.11635527406957716,0.027169181667694588,-0.01747457996587938,0.013755439918793239,-0.01843173074948808,0.0
54,-0.0017543305862037575,0.012744519623982556,-0.0670980919892078,-0.0950116923695211,0.11116042154676774,0.06471818101743017,0.035674489374351276,-0.11530072716722155,0.026810493733158663,-0.06547533413669204,0.0
55,-0.04751677681074048,-0.06402011215686798,-0.01094314785530934,-0.09462249830950242,0.11874419001217644,0.103049751648751,-0.07141372449218462,-0.04343468428422243,-0.016186382215565596,-0.0018997013103216887,0.0
56,0.029803435335327918,0.03248041197657585,-0.052758149916649254,-0.09143814462188044,0.11186783514720829,0.06570975696913113,-0.039521308841894524,-0.16244951221895845,-0.0017744901939295231,-0.08142456724002074,0.0
57,0.013030941351411626,0.024062477226834744,-0.028792154775118425,-0.0967582636147326,0.11393441193711822,0.06472937830369838,-0.027404666203282847,-0.08431699165944444,-0.03217978831813779,-0.02038753439415997,0.0
58,0.08707131102890495,0.12385208331424435,-0.0058733264642229326,-0.011196631382843224,0.16830231732082204,-0.0015555213639670727,0.02350380716828305,-0.14359033061405047,-0.07870280163345535,-0.09793411740400923,0.0
59,0.011828833508104507,0.003494853561895475,-0.044905939160508036,-0.11100842607990828,0.10277494356404766,0.07098458992570718,-0.039422096074191657,-0.07702596023326654,-0.02596368160437753,-0.013164939472777604,0.0
60,-0.006403099159448573,-0.035255728838072244,-0.026348006404052833,-0.07325734324715011,0.1247676589768635,0.061295655195614036,-0.019676033090098365,-0.07304187094767207,-0.032789256890170426,-0.040497111934811286,0.0
61,0.055516261626415105,0.0523536538097019,-0.06350345301859993,-0.06726077252200671,0.16048973857672238,0.03744117456621357,0.04525295666380956,-0.09920724143027042,0.009344670819403716,-0.07612885841719653,0.0
62,-0.053257749268626434,-0.13423442060073223,0.0003102182579101922,-0.129016872403061,0.054202164502979606,0.17009621270341727,0.060603106717296,0.02573960749354401,0.05056949041301889,-0.10245292598448952,0.0
63,-0.0817017858557781,-0.08936028012438961,-0.01840207683921292,-0.05807394790041355,0.12265718801190025,0.09998067657115695,-0.056439678670595524,0.029378559322271874,0.00023229147537031037,-0.03092351201348061,0.0
64,-0.01661616754303765,-0.02390085016988944,-0.04098700992940625,-0.11512014847564495,0.1078462327684481,0.08873235328373069,-0.03326865994199194,-0.07931573571680682,-0.007017457769676585,-0.006845547346066747,0.0
65,-0.03594288641417568,-0.043252272268926556,-0.02371217461027713,-0.13448277851778337,0.11699177478863433,0.07152710158631882,-0.05612780101258646,0.016189908227798613,0.015907254882834173,0.02727977703973672,0.0
66,-0.0022855020749072232,0.0031208068397188303,-0.05062159480910529,-0.05839644932398098,0.09224267800192476,0.0739299402636129,0.0212087695128467,-0.0031825041788739756,0.003727521209215161,0.005528426928874836,0.0
67,0.043300671802407646,0.08534861115461334,-0.004990938727922262,0.0007296056469327751,0.18304027376319976,0.013432595484513551,0.03480929565378168,-0.10483062079602337,-0.03072715849278772,-0.1097608894773541,0.0
68,-0.030393359322793953,-0.08946258584037423,-0.0128559302527804,-0.0703968190880449,0.10185900550866282,0.1172438865193155,0.02293794922270747,0.07362667605995613,0.052534876964975497,-0.045269018578408066,0.0
69,0.026172513800492774,-0.015195491490885617,0.0039003523563690664,-0.016759665606723834,0.11308961685232487,0.07926197280541687,0.06108506019720144,-0.04398312471826507,0.02440374113097592,-0.13769035676976665,0.0
70,-0.0057678939623197895,-0.018437376399183785,-0.026326586918269355,-0.10464835143174855,0.11202850247112414,0.0397316740780342,0.05554844839952705,-0.030031302179081173,0.011738005591598075,-0.0689806751906872,0.0
71,0.03125711820030119,0.044376737147103995,-0.05544612483208766,-0.0790922574706201,0.12016650383884553,0.040220382947154576,-0.006270338839499345,-0.12145386625616084,-0.018655601525097154,-0.06796565914919483,0.0
72,-0.024511988286394625,-0.004236739524640143,-0.03929269412280215,-0.048281467151052006,0.1053949434775859,0.10514710526137303,0.014560810224247689,-0.04218884891985605,0.028958812825536976,-0.062253650696948166,0.0
73,0.011682062999655803,0.02880170417871947,-0.018047204798009867,-0.06924526209477336,0.13569495790094757,0.020450028563694406,-0.037669651234561265,-0.08438800113702503,-0.005511438241228461,-0.04482110068784095,0.0
74,0.04471666962001277,-0.03628355379905082,-0.04104667352003773,-0.14410858707768576,0.054956349121610154,0.11852181076263898,0.046814293291421206,-0.12069523180326243,0.008738861562089384,-0.11049234987815701,0.0
75,0.06227431774863767,0.08984134953158597,-0.05790768700341384,-0.043577216625110146,0.12816060980161031,-0.008460004803621107,0.026332625202808737,-0.10582070598223557,-0.006882742035668344,-0.0676579613173898,0.0
76,-0.02427869046572596,0.020189412547042592,-0.029082928873831407,-0.05878609599720221,0.12254039238789119,0.07098815613775514,0.0028466919276979754,-0.014554225597530604,-0.005318015203811228,-0.02176185711112339,0.0
77,0.038092655001583604,0.10498495913984239,0.015714903557023336,-0.0021352113960960576,0.18511059140974237,0.032697158936021285,0.013985329859009257,-0.10202201240508305,-0.0212530483358157,-0.13321159562355903,0.0
78,-0.03473613668651577,-0.0038224010174905043,-0.06947942868894155,-0.044620562268866466,0.1050002353562825,0.06910529358487955,-0.0032684345243741636,0.022851225992570213,0.017935241199692413,0.03498152462914046,0.0
79,-0.09546820717681756,-0.057704204696112836,-0.02861975324768359,-0.09040282781091358,0.06037442470718732,0.13914525353392565,-0.043160985579969086,-0.029478492312957585,0.04297545684458709,-0.002935307681153732,0.0
80,0.007827690882800982,0.08212887189463423,-0.003211185149447029,-0.04245386450854532,0.15719300180127652,0.027976793090507775,-0.007010781709987927,-0.08640759687364936,-0.008775325114678207,-0.06490008146321433,0.0
81,0.009941842455494527,0.10794337710184562,-0.04214492450450456,-0.011874310643179342,0.11952464411863022,0.051220494600582034,0.011195143248187378,-0.10052228413082452,-0.007211507184870748,-0.05761550465831533,0.0
82,-0.020392668755622963,-0.040365174907093786,-0.02453099236239947,-0.0876790505039748,0.07348171777206741,0.06786219077902425,-0.030513497783967104,-0.049610944592381176,0.008082623432441424,-0.0036816313465712716,0.0
83,-0.028743205309500183,-0.06402174589548552,-0.03620446684084874,-0.08410071100505968,0.08282688646211048,0.14159441171632556,-0.0242005812090539,0.011131530110279538,0.023656922654154595,-0.0033580780458006107,0.0
84,-0.005907074330079049,-0.012785283974079738,-0.029087612537729013,-0.05260944019571785,0.1144915914568514,0.08432116978750237,-0.002928487866742337,-0.017674595165251997,0.030960733212729935,-0.033210526178401936,0.0
85,0.003439233046403881,0.08814626580135802,-0.03685500767965943,-0.010843036822595839,0.15356900290412417,0.06350658711645815,0.0040536427680971255,-0.08728131535068406,-0.056978330542964827,-0.08324867843697636,0.0
86,0.04398302484408085,0.054179308667040335,-0.05438779860510137,-0.06982964095017262,0.15708109964857456,0.026649490113225604,0.006200561604945788,-0.10387481353647107,-0.00435281424393781,-0.06918274045416058,0.0
87,0.013948348518297599,0.033910650000172224,-0.04807677108737264,-0.027531797274653064,0.14415183689510613,0.048964411923008266,0.01496061456406064,-0.03278730330956087,0.015163623793724629,-0.05071588255579403,0.0
88,0.018538972545436332,0.05807959942401133,-0.020194597646606145,-0.07341306715260272,0.13920137205451438,0.07515443568934337,-0.01360148105052392,-0.11609403440704594,-0.026266981046661954,-0.04399375273852138,0.0
89,-0.0544200018006335,-0.07170811884298182,-0.06449679659704703,-0.10706908335103779,0.07505540270358324,0.04875723456519211,-0.012880903826019651,0.058867589881022774,0.05989889118417695,-0.0024230261165480893,0.0
90,0.020675880892974275,0.07606221740379145,-0.03125306931814473,-0.03781269852954306,0.1453098358218803,0.03688718383935721,0.028709421831330184,-0.10171443353603153,-0.0348874436574988,-0.06952262390895109,0.0
91,-0.02310914350369864,-0.011938280618304143,-0.059937510872259736,-0.12841989736657325,0.08003249139848935,0.13237711642463892,-0.06382061778984517,-0.1706400135602883,0.023831727189447163,-0.053109415017230356,0.0
92,-0.04226774513299991,-0.021513126885695177,-0.05500293816023431,-0.08235980521370895,0.0934250494703161,0.09501287694782508,-0.016545703589583127,-0.026631409626107418,0.033641447343720786,0.019625546226497183,0.0
93,0.04227335490785273,0.08382144481653259,-0.016333919393565294,-0.04333667778146697,0.16742485878057778,0.03739097034641808,0.002088607221681048,-0.09742701382943085,-0.018275623004661783,-0.0772989165873566,0.0
94,0.02673737503529202,0.0781627664312497,-0.021228768870158638,-0.06145737687182693,0.17690483171796234,0.01885677804344448,-0.02500132325412079,-0.1200374859012242,-0.035140586770413554,-0.0700256739842086,0.0
95,0.03994544003873134,0.11313737421331725,-0.032402999285797374,-0.00035149401645539726,0.16475759879879476,0.019793309644773667,0.026086991163084584,-0.11240441943618518,-0.030520337468769133,-0.11006117190741077,0.0
96,0.013789013777417338,0.06536596780936496,-0.01680599638549003,-0.04530365718045004,0.13752186790078283,0.07343294072494834,0.02020402553205697,-0.1290402202398892,-0.011519020114118891,-0.10262224119182853,0.0
97,0.03245924157631952,-0.03512572551817568,-0.07223271821127382,-0.09180253274673812,0.09609662189397442,0.07603471225999339,0.011384527308617307,-0.1298551908802501,0.008426088990026349,-0.07271579815464657,0.0
98,0.020408597031194926,0.09249231532374097,-0.02302789601243015,-0.011432354806466065,0.14403349773988247,0.05319823094789288,0.020105261399557234,-0.1161844290808838,-0.017801862120269293,-0.0920925415569849,0.0
99,0.026580617499902197,0.07879565785760465,0.005929698681701784,-0.016868668000983154,0.12986300027240877,0.02182411029934883,0.035021229485130825,-0.13253532616300104,-0.05509657435038167,-0.1056847283616662,0.0
100,0.0662545474106446,0.1239596626488492,-0.02857351518236101,-0.02665027159382589,0.19599561566486956,-0.0014306340040639042,-0.0032985045679379257,-0.1337459219165612,-0.04024191277625505,-0.10576592918485403,0.0
101,0.005799601610835179,0.021104993924096812,-0.030421533677392195,-0.04412473838706349,0.09258800963384216,0.04938924109283226,-0.014511774867071902,-0.01731014396581385,-0.015583071176318781,0.012218075668974933,0.0
102,0.03630845675814069,0.07340140467923549,-0.07798085594032374,-0.07881215583636529,0.1455219966876838,0.025813688767246074,-0.0015714614134695794,-0.12399026294652787,0.022438932158466842,-0.09473277321085334,0.0
103,0.02446076645896103,0.10748948953417543,-0.05194217703662008,0.009934757226532512,0.1633512411657831,0.07263447588568653,0.046263847614434604,-0.14488050066273572,0.00469449918907268,-0.16231429818934986,0.0
104,0.041949998618485536,0.11193492439519699,-0.031807584736350286,-0.0031069616469541726,0.1808619162696521,0.031096696335401748,0.03385658134467721,-0.12375751482204787,-0.02907074702509855,-0.10273162445937571,0.0
105,0.009654726006598481,0.09800161686692171,0.003281193379181154,-0.00034800077960623997,0.1652236697154349,0.04240980707497025,0.013229654457498565,-0.11023660386284895,0.010199826668384418,-0.14137082125576536,0.0
106,-0.027282679468737026,-8.579579852743162e-05,-0.03483835290050289,-0.10321031244876351,0.12165003313012199,0.07044710918160577,-0.005129018330037416,-0.07842784901991502,0.003603662865879457,-0.035150180355967245,0.0
107,0.007938018635656961,0.12590877706426437,-0.0023234419076255076,0.0067201119026220925,0.1718231637203307,0.0672779899728657,0.03869325263917239,-0.148807394935715,-0.012866522097546193,-0.13911184154502634,0.0
108,0.025896735547060987,0.07436478281377164,-0.02540575241488693,-0.05193984088595066,0.14212037566060248,0.06615015324534831,-0.02338659546886101,-0.09299066525562542,-0.038293949707485404,-0.04806131006123712,0.0
109,0.028493893807395723,0.06634559697256638,0.03107237445118909,-0.025004312070310477,0.1608080534486082,0.059711329997158974,0.12619881062367383,-0.1279229819505977,0.018086921822172232,-0.26092542057197604,0.0
110,-0.012840388769387921,0.020581682821973524,-0.014140534215913887,-0.024266153711459026,0.1351985544798539,0.06270433828343656,0.03499432901461408,-0.0485511179418957,0.027779970707884554,-0.08466731974894696,0.0
111,0.04486706230509418,0.10674438493788925,0.01864525424339352,0.019026004637019357,0.1665088288794923,0.0030727590817738984,0.06604904638378108,-0.1352241361480255,-0.0031220124991841957,-0.20263643588055097,0.0
112,0.008163405041764113,0.07594153021550361,-0.026944840916533125,-0.04315055116757002,0.14977392431669492,0.06419370829668904,-0.0020016699024111135,-0.07565183345451826,-0.022038255626889502,-0.059384246188769675,0.0
113,0.007206472514163969,0.04294112212457029,-0.036256153762847784,-0.058264843023165924,0.12209650582434343,0.08660620625180725,-0.017484269662028443,-0.030172696741231318,-0.02914271027381931,0.006883777432813076,0.0
114,0.03300171702608673,0.07783032680206277,-0.04368452172450445,-0.044177819967821795,0.16037934615656183,0.005955119550021159,0.026962370473753525,-0.10843378505238367,-0.01804410434992018,-0.09042679944368838,0.0
115,0.03688506893431351,0.060320928380060104,-0.03567609564425535,-0.03040489404020942,0.13236552342744684,0.033428118242743186,0.03297041111222621,-0.12134808254664513,0.009191433019908284,-0.1015552041709854,0.0
116,0.008443110022750316,0.039965931812978604,-0.02877268133108208,-0.08418407214798429,0.1283290639632579,0.08982745922791462,0.02004223033090415,-0.11295586453299179,-0.008431838084520265,-0.09227995453825728,0.0
117,0.030170310674954882,0.045756071366439444,-0.010706679276402361,-0.034785310366753745,0.1288619830576892,0.07556343364858013,0.029116159972302394,-0.05294436683634266,-0.02397196266904752,-0.08174115956205635,0.0
118,-0.07351563243586993,-0.18302181511601454,0.025185925769619644,-0.10557403653563763,0.07485316710715945,0.12625976590524343,-0.04256036124636673,0.07074923275186765,0.06531893723248769,-0.0411912917625159,0.0
119,-0.006886280519281102,0.07114595683322897,-0.06852167574554467,0.005728755791026813,0.15578032038487996,0.055082515189916685,0.006129385153494346,-0.11376218128918061,-0.014115842445160245,-0.05324858691388867,0.0
120,-0.011310247163963292,-0.03392906231568579,-0.019692416834738963,-0.10869227307891355,0.10559914746736135,0.1062095215065627,-0.06325044366744681,0.01073086707545188,0.03107285991721197,0.020905709265808176,0.0
121,0.022108856745160603,0.08736393060307714,-0.022512514432544296,-0.03515221981663556,0.16266466893052317,0.04875362951833027,0.01855407597840999,-0.1307734129559677,-0.005682307694190257,-0.09918106474951123,0.0
122,0.01828870397009608,0.11852374261519807,-0.025943441550389,0.01156540672844147,0.1610499892538319,0.054895991096294526,0.029066259804297633,-0.13654577805798002,0.011718951887907118,-0.1422273487121957,0.0
123,0.01540620969771816,0.09952014317458266,-0.005924374942479884,-0.009914365238632613,0.1695162748239869,0.03466707123280094,0.016599632041394023,-0.13601327118496492,0.01658855794046662,-0.15655005410346284,0.0
124,0.024819920073894646,0.06665618856431253,-0.04976389638535778,-0.051953080978288296,0.12905373425854233,0.033819443822819616,-0.0022138099209268753,-0.09238907147254388,-0.04362781683136178,-0.029526372921446824,0.0
125,0.005630247268643706,-0.05210940401889103,-0.10084831592787925,-0.11361338824902037,0.06470626146581612,0.07859975044419498,-0.03726182555183733,-0.09447652925921016,-0.013621879619007047,-0.02533153018518526,0.0
126,0.027926189015542304,0.016818515380524847,-0.04461344370491714,-0.05356074392570998,0.11231922600197898,0.0692337054260538,0.004981287380338773,-0.1421260604395162,-0.013895229677553977,-0.059813370048509326,0.0
127,0.042669264399603765,0.09586812745966167,-0.031695766782296755,-0.024492200400515227,0.15732103066857292,0.04907790325818601,0.009758811896580602,-0.11415289148876977,-0.0354980439426066,-0.06801462607604969,0.0
128,-0.007729299088370882,0.11550263651830997,0.005467521673482325,0.0885008735494921,0.17674226442937246,0.04804484974980975,0.04183222372860958,-0.18098952473762134,0.10801844005214256,-0.29371740297776544,0.0
129,0.09551881462485598,0.168860397926663,0.016302137393441878,0.013100955672812142,0.23479147010870377,0.021597668212907227,0.05960465911088274,-0.14282964343644972,-0.043367832272872955,-0.20727985944511407,0.0
130,0.16778122503874882,0.11033568796560621,0.06273802290811684,0.006573377572225802,0.15946110329506072,0.10962700900254828,0.0965881623101957,-0.4128322357481176,-0.09283805917948484,-0.33814650412761804,0.0
131,-0.012258173533327747,-0.016060469653663707,-0.031231991616976623,-0.08333608711026373,0.11531997351064288,0.07898554266754632,-0.019243560606890794,-0.09279660815045185,0.007378577027039579,-0.043241481833112765,0.0
132,-0.04099259661725507,-0.025664557908446742,-0.025204878745672222,-0.036989454431101104,0.10652465645367136,0.08129367664384728,0.011130056744620491,-0.03482416162947909,0.021822657382760482,-0.03256473272859764,0.0
133,0.14393633738485065,0.04508447157864342,-0.12436463126623247,-0.1598710890234241,0.14100388549605763,0.02701789487383691,-0.015467411389132345,-0.2511967322357223,-0.06911674986281077,-0.04791551989878479,0.0
134,-0.023645812173829956,-0.005334690698418854,-0.016856871617695408,-0.07537381984140741,0.114289335432962,0.10012690550574158,-0.031033565244039586,-0.04773060568004439,0.008784986892048133,-0.033472968763817335,0.0
135,-0.043035209350401185,-0.06283285325146092,-0.03087985560764414,-0.1093118089405392,0.08607043068214144,0.12888818858285764,-0.04482871845381876,0.013452273798238084,0.028382356118133948,0.04130194411924537,0.0
